dist_to_summit_miles,Mt. Elbert - Northeast Ridge - I - Sawatch,Wilson Peak - Southwest Ridge - III - San Juans,Culebra Peak - Northwest Ridge - II - Sangres,Mt. Oxford - Via Mt. Belford - II - Sawatch,Castle Peak - Northeast Ridge - II - Elk,Mt. Massive - East Slopes - II - Sawatch,La Plata Peak - Northwest Ridge - II - Sawatch,Mt. Lindsey - Northwest Gully - III - Sangres,Mt. of the Holy Cross - North Ridge - II - Sawatch,Mt. Princeton - East Slopes - II - Sawatch,Windom Peak - West Ridge - II - San Juans,Huron Peak - Northwest Slopes - II - Sawatch,Mt. Eolus - Northeast Ridge - III - San Juans,Mt. Lincoln - West Ridge - II - 10/Mosquito,Humboldt Peak - West Ridge - II - Sangres,Mt. Democrat - East Slope - II - 10/Mosquito,El Diente Peak - North Slopes - III - San Juans,Mt. Harvard - South Slopes - II - Sawatch,Mt. Bross - West Slopes - II - 10/Mosquito,Sunlight Peak - South Face - IV - San Juans,Quandary Peak - East Ridge - I - 10/Mosquito,North Maroon Peak - Northeast Ridge - IV - Elk,Missouri Mountain - Northwest Ridge - II - Sawatch,Mt. Belford - Northwest Ridge - II - Sawatch,Mt. Shavano - East Slopes - II - Sawatch,Mt. Blue Sky - West Ridge from Summit Lake - II - Front,Capitol Peak - Northeast Ridge - IV - Elk,Little Bear Peak - West Ridge and Hourglass - IV - Sangres,Ellingwood Point - South Face - II - Sangres,Mt. Sherman - Southwest Ridge - II - 10/Mosquito,Kit Carson Peak - Via Challenger Point - III - Sangres,Mt. Bierstadt - West Slopes - II - Front,Tabeguache Peak - Via Mt. Shavano - II - Sawatch,Crestone Peak - South Face - III - Sangres,Pyramid Peak - Northeast Ridge - IV - Elk,Handies Peak - Southwest Slopes - I - San Juans,Crestone Needle - South Face - IV - Sangres,Mt. Columbia - West Slopes - II - Sawatch,Conundrum Peak - South Ridge - II - Elk,Torreys Peak - South Slopes - I - Front,Mt. Yale - Southwest Slopes - II - Sawatch,Mt. Sneffels - South Slopes - III - San Juans,North Eolus - South Ridge - III - San Juans,Wetterhorn Peak - Southeast Ridge - III - San Juans,Grays Peak - North Slopes - I - Front,Maroon Peak - South Ridge - III - Elk,Mt. Wilson - North Slopes - IV - San Juans,Challenger Point - North Slope - II - Sangres,Snowmass Mountain - East Slopes - III - Elk,Pikes Peak - Northwest Slopes - II - Front,Longs Peak - Keyhole Route - III - Front,Mt. Cameron - West Ridge - II - 10/Mosquito,Mt. Antero - West Slopes - II - Sawatch,San Luis Peak - Northeast Ridge - I - San Juans,Uncompahgre Peak - South Ridge - II - San Juans
-5.22,,,,,,10818.047767321477,,,,9605.388726085086,9980.211983453604,,10095.686854809648,,,,9909.56757131622,10223.50817365192,,10005.604048078681,,,,,,,10022.613471032544,8911.204456247238,9974.945106884492,,9855.99902075807,,9807.519140311548,,,,9953.073294127023,10076.202855807407,,,,,9981.852875158562,,,9689.512478821045,10123.619068478309,9373.669286158667,9808.910969862505,10541.559974409214,10201.358052370322,,10455.533738407503,10784.18246423928,
-5.21,,,,,,10825.065472218706,,,,9606.497907691086,9981.503951996518,,10100.478076225589,,,,9916.912613418519,10224.41406184772,,10008.369566255948,,,,,,,10023.350377372512,8920.624885510519,9981.415153400712,,9867.03279585269,,9808.967096476521,,,,9954.98952138986,10085.097584419434,,,,,9987.487741664729,,,9693.88668437788,10125.690663909041,9381.912641421399,9809.194646581182,10549.967816517013,10206.313572976745,,10460.479755523287,10786.842001838837,
-5.2,,,,,,10825.666722394093,,,,9609.383111236237,9985.790085608285,,10105.26929764153,,,,9924.25765552082,10225.319950043518,,10011.135084433214,,,,,,,10023.523734425304,8929.922067186712,9988.032056819884,,9874.033226377895,,9810.253951864088,,,,9954.474455732183,10093.23669353977,,,,,9993.773705052126,,,9700.231964385432,10130.440145429173,9393.558380077126,9809.478323299856,10558.387430857598,10208.445490478874,,10465.719886576795,10791.031046111386,
-5.1899999999999995,,,,,,10826.26797256948,,,,9613.85518632364,9992.076048995683,,10109.55553117864,,,,9926.017377999999,10226.276543693673,,10013.90060261048,,,,,,,10018.429235120639,8939.29805094458,9994.695873114353,,9880.097437640658,,9811.528980553549,,,,9952.476504527402,10101.169091329997,,,,,10000.059668439524,,,9704.613115016817,10135.691049852408,9400.55562415751,9809.762000018532,10566.818079793245,10210.577407981005,,10474.31000495631,10795.220090383935,
-5.18,,,,,,10826.869222744866,,,,9618.327261411043,9998.362012383079,,10112.015562972487,,,,9926.017377999999,10227.402788481868,,10018.961219423769,,,,,,,10013.334735815975,8952.087699123718,10001.431207788784,,9883.81746742817,,9814.801160021538,,,,9941.959236652405,10107.121537311672,,,,,10005.964078795649,,,9707.888154350156,10140.941954275644,9405.650557185012,9810.62333930854,10574.91307626638,10212.839707248822,,10482.900123335825,10799.178236914799,
-5.17,,,,,,10827.694479580468,,,,9623.726166148334,10004.647975770476,,10114.475594766334,,,,9926.017377999999,10228.529033270062,,10024.115920608358,,,,,,,10008.602297614168,8964.877347302854,10008.166542463214,,9885.352785547879,,9819.169432014567,,,,9936.231561384799,10112.83154015695,,,,,10005.224246485901,,,9711.342135564295,10151.608023432054,9404.052505611138,9815.130330974805,10582.884881710906,10215.36807801371,,10491.433464962642,10802.963313736454,
-5.16,,,,,,10828.604634060282,,,,9629.297625547697,10005.424053695073,,10116.935626560182,,,,9929.429059342912,10229.655278058259,,10029.270621792946,,,,,,,10004.55187877079,8979.090331388405,10018.488772543606,,9883.70322388169,,9821.712805025776,,,,9945.233893707655,10115.983033365335,,,,,10004.484414176155,,,9713.326800154506,10162.34605978561,9405.018587488179,9819.637322641072,10590.639915167056,10217.896448778594,,10499.006245868852,10806.74839055811,
-5.1499999999999995,,,,,,10829.514788540097,,,,9634.868355205443,10004.684221385327,,10119.141654622144,,,,9933.280158029063,10230.781522846453,,10034.425322977537,,,,,,,10000.50145992741,8996.866055579809,10031.453954452654,,9881.125663397434,,9824.556586334504,,,,9953.846600742483,10119.021200286326,,,,,10003.74458186641,,,9715.622572564444,10172.834634601095,9410.682987923221,9824.144314307337,10598.763071458845,10221.792271678265,,10506.579026775064,10808.073239670022,
-5.14,,,,,,10831.39864945183,,,,9640.435011433457,10003.944389075581,,10119.896583872041,,,,9937.193119558477,10232.596244839839,,10039.735292259431,,,,,,,10001.55432643913,9014.641779771211,10043.753974728334,,9877.867964496436,,9827.723996059172,,,,9961.759245959047,10117.440272191378,,,,,10003.070813114839,,,9718.343412029704,10181.06763070342,9422.354246625371,9828.651305973604,10607.17201606596,10226.797980950183,,10513.371088843658,10809.20688664367,
-5.13,,,,,,10834.497488239977,,,,9646.00166766147,10003.204556765835,,10120.651513121938,,,,9942.980109568081,10234.61303569915,,10045.065006762377,,,,,,,10005.562475338946,9015.517028952756,10034.603285463818,,9872.629932511953,,9829.15682365767,,,,9972.224293582025,10116.306131276257,,,,,10005.836331292105,,,9722.205577102439,10189.300626805745,9435.859988183902,9833.15829763987,10614.598704689603,10231.803690222101,,10515.695739125038,10811.336885965366,
-5.12,,,,,,10837.59632702812,,,,9651.571461794128,10005.089445191517,,10121.406442371836,,,,9948.767099577684,10236.629826558465,,10050.394721265324,,,,,,,10009.570624238762,9004.414107713796,10025.4525961993,,9866.710982253157,,9830.614056733764,,,,9985.653423041465,10119.388170671704,,,,,10008.60184946937,,,9727.02496470068,10196.03051,9444.507913430025,9837.665289306135,10621.749133501116,10238.197066112163,,10518.020389406416,10815.85609571117,
-5.11,,,,,,10841.185809074062,,,,9657.144961990978,10007.854963368784,,10123.373234048071,,,,9953.215658428082,10238.646617417779,,10056.221465905634,,,,,,,10011.6590846912,8993.311186474837,10028.372713012219,,9864.094379657387,,9832.517171907839,,,,9993.991657551798,10123.412608024793,,,,,10011.367367646637,,,9730.81632659484,10196.03051,9452.779563816122,9842.266120883372,10628.421252673,10245.028900368217,,10521.208654775523,10820.375305456972,
-5.1,,,,,,10846.558784180488,,,,9662.71846218783,10010.62048154605,,10130.368240896689,,,,9953.958037338058,10241.239042876374,,10065.311713905654,,,,,,,10013.513081395493,9008.879317760015,10048.982253443915,,9861.9230475632,,9834.437610112387,,,,10001.758682058335,10132.871866988866,,,,,10014.239475276032,,,9735.919620209987,10196.03051,9458.806961796668,9849.701888700012,10634.318661292606,10251.860734624273,,10529.587967421945,10820.821115526482,
-5.09,,,,,,10851.931759286912,,,,9668.8787919031,10013.385999723316,,10137.363247745308,,,,9954.700416248033,10245.078812443156,,10074.401961905676,,,,,,,10015.091576031813,9025.18579650654,10066.640795359132,,9859.804668423907,,9836.475109321009,,,,10022.242987832737,10141.783975560766,,,,,10019.39417646062,,,9742.611956689318,10197.356110168457,9468.323868478894,9857.137656516652,10639.716471696207,10257.755702033333,,10537.967280068366,10818.947876312805,
-5.08,,,,,,10857.304734393336,,,,9675.216032859866,10018.002041453483,,10144.358254593926,,,,9959.076005743796,10248.91858200994,,10083.492209905697,,,,,,,10015.445532865524,9039.599926668096,10073.928161696022,,9856.881941808042,,9839.030734318412,,,,10035.567153038295,10148.997404936603,,,,,10024.548877645211,,,9748.147409909001,10201.513122587645,9476.91267927734,9864.57342433329,10646.239892857062,10263.626226048445,,10546.72473934653,10817.074637099127,
-5.07,,,,,,10861.326840515983,,,10319.67990984412,9681.453501587675,10023.156742638073,,10152.665604967437,,,,9966.197932360657,10252.758351576722,,10091.37370851052,,,,,,,10015.799489699235,9043.47787863288,10081.215528032912,,9849.426752193107,,9843.268862071394,,,,10048.345558892082,10155.122581206111,,,,,10029.7035788298,,,9753.993114865878,10205.67013500683,9481.187786830056,9872.00919214993,10652.385969415593,10269.652224283844,,10557.480867684186,10818.148905635218,
-5.06,,,,,,10865.135316949138,,,10332.360041150092,9686.639104033893,10028.311443822662,,10163.588344382131,,,,9973.319858977518,10256.598121143505,,10096.164929926463,,,,,,,10015.868042536033,9047.355830597668,10083.587122550734,,9843.39720361811,,9848.29369515836,,,,10055.629317103614,10158.726924831417,,,,,10034.85828001439,,,9760.22116988353,10207.403652953355,9493.469810587407,9879.44495996657,10657.927630876951,10276.13753255809,,10568.236996021846,10819.29858730201,
-5.05,,,,,,10868.94379338229,,,10345.992948461704,9691.824706480109,10033.466145007253,,10174.511083796826,,,,9980.818806540936,10260.800618550278,,10100.956151342403,,,,,,,10015.513715109008,9050.907785081066,10082.87874437189,,9841.107401457783,,9850.82617434714,,,,10061.752076603974,10162.164192426106,,,,,10040.182949129507,,,9771.55894960835,10206.030002958325,9506.095387608846,9886.880727783207,10668.488481093664,10282.622840832333,,10578.464809989631,10819.872052372515,
-5.04,,,,,,10871.840972396305,,,10358.45271024842,9694.864541612182,10038.743548110533,,10185.433823211519,,,,9988.437180801036,10265.048046474525,,10105.747372758344,,,,,,,10015.159387681982,9053.732835548664,10082.170366193046,,9840.0265616,,9854.013529442216,,,,10059.690462726063,10165.307899904936,,,,,10045.512663632453,,,9782.743604816971,10204.656352963295,9514.163874751799,9895.914241225792,10680.429704784641,10287.39045925429,,10586.319667971096,10819.49812176112,
-5.03,,,,,,10873.633663436973,,,10370.418375048634,9694.477890204322,10044.07326261348,,10194.59420483264,,,,9996.055555061137,10269.295474398772,,10109.800996767706,,,,,,,10011.799255765962,9056.557886016262,10098.951441546951,,9840.0265616,,9857.798415851823,,,,10059.828686519273,10169.80670865184,,,,,10050.842378135401,,,9791.385782219975,10206.552504439433,9519.662346542891,9904.975620614432,10692.977899088088,10290.263888995105,,10594.174525952561,10819.124191149725,
-5.02,,,,,,10875.426354477642,,,10376.713491498795,9694.09123879646,10049.402977116428,,10199.76116485881,,,,9999.897654598282,10273.542902323019,,10112.261028561554,,,,,,,10006.636776745661,9063.123799627303,10120.392962814389,,9838.625901073081,,9862.809509858365,,,,10069.805689011413,10175.942600733699,,,,,10056.984979967345,,,9798.10790568081,10211.143296672704,9521.257236303423,9914.03700000307,10705.179850633884,10293.137318735919,,10601.602023471198,10821.305938851685,
-5.01,,,,,,10876.785283109053,,,10379.448737455396,9696.237746387607,10054.732691619374,,10204.92812488498,,,,10003.195812063816,10277.845553904725,,10114.721060355401,,,,,,,10001.474297725363,9073.621383863067,10142.001946475984,,9836.482050284676,,9868.740612727517,,,,10080.163192416043,10181.370960939903,,,,,10066.075227967365,,,9804.744923061993,10215.734088905974,9525.979891268402,9923.098379391711,10717.148304669074,10294.274411525132,,10608.342867122608,10824.357791221091,
-5.0,,,,,,10874.365081039528,,,10382.167799437051,9698.868553267372,10063.620216122601,,10210.095084911149,,,,10007.041710664667,10282.225280928897,,10117.181092149249,,,,,,,10004.095881560446,9084.11896809883,10163.703362341725,,9831.406320745065,,9876.1168274674,,,,10091.521532448625,10186.080064084148,,,,,10075.165475967386,,,9812.108794118196,10223.645963653706,9533.531941406342,9932.15975878035,10726.247895629524,10294.629990045214,,10615.083710774017,10826.94039089461,
-4.99,,,,,,10871.944878970004,,,10384.86444836888,9702.172940355114,10072.710464122621,,10214.902332113235,,,,10014.028843078071,10286.605007953067,,10119.216982572578,,,,,,,10007.47330994947,9093.924062781443,10185.404778207465,,9825.53382815798,,9883.723451949689,,,,10098.65942128468,10189.24071605378,,,,,10084.255723967408,,,9817.606770147206,10232.861087792098,9533.815564743061,9941.221138168989,10732.966184324094,10294.985568565295,,10620.462298336523,10826.175132198216,
-4.9799999999999995,,,,,,10869.524676900479,,,10387.476280996385,9708.48030036982,10081.800712122644,,10218.58540017279,,,,10021.015975491475,10290.984734977239,,10119.971911822473,,,,,,,10010.099168288589,9103.466192608043,10204.198929779903,,9825.0331228,,9891.054330310453,,,,10097.610984598638,10191.311591230226,,,,,10091.776135916663,,,9823.55387351651,10242.07621193049,9530.5196256279,9948.507897968411,10737.155692511198,10296.90477325665,,10624.794489544302,10825.409873501821,
-4.97,,,,,,10869.735728031763,,,10389.759250129611,9714.787660384525,10090.482166233218,,10222.268468232342,,,,10028.319657881002,10295.444170684892,,10120.72684107237,,,,,,,10010.468532499981,9113.008322434638,10222.413974353938,,9825.273666203786,,9897.692290840101,,,,10099.043780662525,10191.685163231898,,,,,10096.567357332604,,,9828.487350316213,10245.208148982596,9540.045110259225,9954.517413710042,10741.356688282634,10298.957030372465,,10629.12668075208,10824.436158656777,
-4.96,,,,,,10870.624102698164,,,10392.042121387956,9725.654647470932,10095.27338764916,,10225.951536291896,,,,10036.420627658428,10300.818465013006,,10121.481770322267,,,,,,,10010.837896711375,9121.13017593429,10231.125936392056,,9830.612723289758,,9905.2387139733,,,,10103.748003883835,10191.161212055935,,,,,10101.358578748544,,,9831.875452530392,10247.652408466285,9551.861490758365,9960.526929451673,10745.890932779172,10300.20271833899,,10630.477984202034,10823.260329921779,
-4.95,,,,,,10871.512477364566,,,10394.309495142308,9741.290634559835,10100.0646090651,,10230.708420589503,,,,10044.521597435854,10306.192759341118,,10124.071206115308,,,,,,,10009.609465440462,9129.085547542578,10238.241957695507,,9835.48116283713,,9913.000612958655,,,,10111.893208064628,10192.477254261896,,,,,10106.149800164485,,,9839.865469863613,10250.087290997648,9575.048502352005,9966.536445193302,10752.631970006163,10300.559244118673,,10629.477840588755,10822.08450118678,
-4.9399999999999995,,,,,,10873.88973050513,,,10396.57686889666,9756.926621648741,10104.855830481041,,10240.995777259881,,,,10051.35680272189,10311.567053669232,,10131.066212963926,,,,,,,10006.759468839966,9137.061968734391,10244.366875726933,,9838.161056697218,,9920.7310056243,,,,10123.209916047139,10194.534030625555,,,,,10110.0076213688,,,9847.559217926153,10252.170789494727,9583.182132563239,9972.545960934935,10761.436030512046,10300.915769898354,,10628.477696975475,10827.413566353298,
-4.93,,,,,,10878.204134889853,,,10398.473252054386,9766.134323007946,10109.3432382637,,10251.28313393026,,,,10057.224167804246,10317.927222822791,,10138.061219812544,,,,,,,10003.909472239468,9150.130109643125,10249.365024137896,,9842.125109120447,,9929.852901631806,,,,10132.470777964763,10194.217867898178,,,,,10112.467653162648,,,9856.386376478662,10254.254287991807,9580.001072948598,9978.555476676564,10772.34591069395,10312.808830907336,,10629.095669749498,10833.152641462897,
-4.92,,,,,,10882.518539274575,,,10400.280835603196,9773.764996606751,10111.803270057548,,10261.570490600638,,,,10063.091532886605,10324.654496818193,,10145.056226661161,,,,,,,10004.028482061824,9163.198250551859,10254.36317254886,,9849.030758521376,,9939.450757652796,,,,10140.212552062441,10193.18047862238,,,,,10114.927684956496,,,9862.177280633994,10257.378367960637,9591.134431536553,9984.564992418194,10779.588583740731,10330.18071116708,,10631.086047334298,10839.131756760593,
-4.91,,,,,,10886.904846497664,,,10403.706619238177,9778.635020998932,10114.263301851393,,10269.514489935393,,,,10067.361933219543,10331.381770813596,,10153.75549196457,,,,,,,10005.497383019136,9176.480369893496,10264.13067231037,,9853.251307752987,,9948.44495236786,,,,10148.254280038816,10191.244274618466,,,,,10117.387716750343,,,9869.975032848954,10266.671567180947,9608.504203651091,9989.10483660098,10786.184097416259,10347.854997391278,,10633.076424919096,10845.602242414847,
-4.8999999999999995,,,,,,10891.602722051004,,,10408.24525878892,9770.952734917766,10116.723333645243,,10271.279415065892,,,,10070.846492894241,10338.109044808998,,10164.678231379265,,,9689.478998173807,,,,10006.966283976446,9191.815861981317,10276.299744931785,,9853.801871378228,,9957.566306257175,,,,10156.465921726658,10189.133963113802,,,,,10119.280391084412,,,9877.755489455636,10275.96476640126,9619.447432792736,9993.17349195703,10792.852996137386,10365.529283615477,,10635.742132492036,10852.072728069103,
-4.89,,,,,,10896.300597604342,,,10413.843773028299,9763.2704488366,10119.076506630385,,10273.044340196391,,,,10074.331052568938,10343.074681486796,,10175.600970793957,,,9685.586127945367,,,,10003.90307417378,9207.151354069138,10287.74863191022,,9853.113007802758,,9966.959882870928,,,,10165.092169837068,10186.06669140936,,,,,10120.03532033431,,,9885.352121898903,10283.981155959726,9629.178798248488,9997.24214731308,10802.341407798862,10370.724377644812,,10639.019833208009,10858.47800551499,
-4.88,,,,,,10900.99847315768,,,10421.115676553467,9768.3683757343,10119.831435880282,,10274.80926532689,,,,10078.320118734166,10343.305317169792,,10186.523710208652,,,9682.362280954041,,,,10000.663455685864,9219.526776414592,10297.386168766994,,9851.508811721153,,9978.436275290363,,,,10173.905870298011,10182.962589964856,,,,,10120.790249584206,,,9891.602054154639,10289.60831589001,9634.508206711978,10001.310802669132,10814.395891440392,10375.569945358347,,10642.29753392398,10864.854883844073,
-4.87,,,,,,10902.341745316704,,,10428.499025159133,9782.90552125837,10120.586365130179,,10278.422994739733,,,,10082.436482432764,10343.535952852788,,10195.109771700385,,,9680.454031390502,,,,9997.065036706661,9224.717740659187,10307.02370562377,,9854.688857150664,,9989.44678373944,,,,10181.566874338072,10180.92974458675,,,,,10121.545178834102,,,9894.79648805024,10295.235475820291,9641.04069066715,10005.379458025182,10824.056226323282,10392.514325394366,,10647.942507679121,10869.051974010496,
-4.86,,,,,,10903.671441127563,,,10436.369851523867,9797.442666782437,10121.341294380076,,10286.048181671002,,,,10086.552846131362,10343.766588535784,,10200.276731726553,,,9678.908928644527,,,,9991.913547770106,9229.908704903784,10310.82052097142,,9859.981801295467,,10000.015428738066,,,,10188.86472267893,10179.244460613603,,,,,10124.658735310404,,,9901.426592519718,10299.26001590096,9654.112549259273,10009.448113381231,10833.007993757175,10414.699310227881,,10656.239030458173,10864.019226722432,
-4.85,,,,,,10905.00113693842,,,10444.224282504763,9809.955866893702,10122.769587218128,,10293.673368602273,,,,10092.822506405128,10343.99722421878,,10205.443691752724,,,9678.415025925431,,,,9986.76205883355,9235.222340352866,10308.360550135167,,9867.827858617753,,10010.153832901417,,,,10200.421354659162,10182.299766430384,,,,,10131.653742159024,,,9910.082443719559,10301.701445343666,9666.398843139412,10013.516768737283,10840.937310688536,10423.828107277328,,10664.535553237229,10858.98647943437,
-4.84,,,,,,10904.734947352457,,,10451.484886035034,9822.223423186628,10129.764594066746,,10301.298555533544,,,,10099.359990100238,10343.255905224773,,10210.610651778894,,,9679.15721866919,,,,9985.481910270859,9240.717384838359,10305.900579298914,,9876.29984212438,,10020.333168469506,,,,10212.784386528992,10185.47285787127,,,,,10138.648749007642,,,9918.670119378603,10304.142874786372,9677.001746381533,10018.58669613366,10845.134873895984,10432.136557722604,,10671.477048422625,10862.138737848378,
-4.83,,,,,,10904.445750768178,,,10458.745489565306,9834.569823443791,10136.759600915364,,10308.920811865528,,,,10105.897473795349,10342.358129301008,,10215.26983405897,,,9684.921167078228,,,,9986.202429323668,9246.212429323852,10302.936578923218,,9879.950053359951,,10030.569495221895,,,,10218.712824300721,10189.56172764728,,,,,10145.64375585626,,,9925.884950087991,10312.197229332993,9684.948126567422,10024.247402557652,10846.947226840715,10440.24495882784,,10676.81737302739,10870.53436953127,
-4.82,,,,,,10904.156554183899,,,10470.209564281951,9847.229020626697,10143.754607763982,,10316.534252482636,,,,10110.770568972946,10341.460353377244,,10218.952902118524,,,9691.343549017243,,,,9986.922948376476,9252.237955154622,10299.69156756995,,9883.306568147915,,10039.604008176473,,,,10223.93348150636,10193.423727442207,,,,,10154.672921844975,,,9932.18342434542,10323.39890502787,9689.426589032984,10029.908108981645,10851.138226872865,10447.395544980902,,10682.157697632154,10878.930001214161,
-4.81,,,,,,10902.324918727503,,,10482.557471877066,9859.888217809603,10151.72300731676,,10324.147693099743,,,,10115.616025716312,10340.56257745348,,10222.635970178077,,,9702.870350412593,,,,9986.059599327975,9258.816073990001,10296.44655621668,,9890.324972228755,,10049.426660354231,,,,10232.73335013842,10196.059661271856,,,,,10165.595661259671,,,9936.34546111497,10334.60058072275,9696.385326577838,10035.568815405637,10857.220687555968,10454.546131133964,,10687.167263069097,10885.798560063316,
-4.8,,,,,,10899.387245721364,,,10494.459674089236,9871.000741791735,10162.645746731454,,10331.76113371685,,9898.908041017443,,10120.204997315068,10340.296338448385,,10226.31903823763,,,9714.241675496472,,,,9984.983716433268,9265.394192825379,10293.239836310378,,9898.519601964223,,10058.921610394096,,,,10241.079006108357,10198.0318224,,,,,10176.518400674364,,,9940.579341358904,10342.329206416307,9704.701690699841,10041.22952182963,10867.06611044537,10464.11706992753,,10691.798524164802,10892.647633190818,
-4.79,,,,,,10896.449572715226,,,10506.11068279876,9880.6645531087,10173.568486146147,,10339.076219372944,,9897.010187650372,,10122.2765927458,10340.965771323437,,10231.734908162283,,,9721.14543223484,,,,9983.626981250083,9274.121173909556,10290.038747746394,,9911.825901857697,,10058.277361841969,,,,10242.120334531106,10198.0318224,,,,,10187.441140089059,,,9947.547209959186,10349.106984972703,9731.19080127735,10046.890228253622,10875.769115273826,10475.956443705127,,10696.429785260509,10895.485248250108,
-4.78,,,,,,10893.250962485723,,,10518.635221437125,9890.328364425666,10184.491225560841,,10345.006200120606,,9895.112334283302,,10124.348188176533,10341.63520419849,,10242.022264832662,,,9728.033528062533,,,,9979.918906778386,9284.268672255834,10287.392527238835,,9923.836146408461,,10058.379428101305,,,,10243.239290767595,10198.1863689025,,,,,10195.543758389886,,,9953.97403909015,10349.135415261451,9743.524748520806,10052.550934677614,10883.569861244103,10487.795817482725,,10702.39515330001,10891.264364077872,
-4.77,,,,,,10888.831522282671,,,10532.055160054893,9900.963418013756,10194.14831262585,,10350.93618086827,,9893.214480916231,,10127.037351786485,10342.304637073541,,10252.30962150304,,,9731.392973620788,,,,9976.21083230669,9294.353809377615,10294.606238414262,,9932.937921653322,,10059.036276554505,,,,10244.821241201971,10198.69481121321,,,,,10200.710718416056,,,9963.691177506074,10341.098347693025,9754.297137331243,10055.283395174067,10889.587697042904,10494.540231235274,,10710.0477985813,10887.043479905633,
-4.76,,,,,,10884.412082079622,,,10544.157594920975,9911.80572610798,10199.31527265202,,10356.866161615932,,9891.31662754916,,10132.28825620972,10342.974069948594,,10262.596978173418,,,9734.752419179043,,,,9972.842406177806,9302.866146287908,10301.819949589688,,9937.29724553891,,10061.582876196091,,,,10247.382953671282,10198.634749404933,,,,,10205.877678442226,,,9970.83818774209,10341.857439295685,9758.547501605433,10055.750542760597,10897.584926934014,10500.702679198539,,10717.700443862586,10888.60987102592,
-4.75,,,,,,10879.992641876572,,,10554.332462076423,9922.811302059357,10204.482232678189,,10362.21639532424,,9889.41877418209,,10137.539160632956,10344.413065177227,,10269.690596759661,,,9736.820497456838,,,,9969.966574853783,9311.378483198203,10305.797538183366,,9935.646667275998,,10064.22096859256,,,,10253.123793301686,10197.598940723066,,,,,10211.044638468395,,,9976.05917759092,10342.616530898345,9765.941071007177,10056.217690347128,10906.93225305779,10506.376692569405,,10724.637293015267,10892.019277346519,
-4.74,,,,,,10878.111200528661,,,10565.161675864894,9934.747993023511,10209.649192704359,,10366.206464899627,,9887.520920815019,,10144.649351383643,10345.898466227049,,10271.45552189016,,,9738.782748200774,,,,9967.09074352976,9321.831481164923,10301.410561462058,,9937.31827635672,,10066.978572866776,,,,10260.331793729125,10196.565870920893,,,,,10215.57918472286,,,9983.411408961332,10344.497922907356,9779.634357213998,10056.684837933659,10918.249559559115,10508.904131907617,,10730.649068125207,10895.619654754279,
-4.7299999999999995,,,,,,10876.931118177159,,,10578.000639758073,9946.684683987669,10214.584495060788,,10370.196534475015,,9892.906036926004,,10155.387387737203,10347.38386727687,,10273.22044702066,,,9746.584152299978,,,,9963.425544953378,9339.136847735232,10297.023584740751,,9941.092689467607,,10077.991153503473,,,,10270.641993390367,10195.536343831534,,,,,10219.262252782411,,,9990.952682811456,10347.600823357441,9783.396556130512,10057.15198552019,10930.147335892807,10511.431571245826,,10736.66084323515,10900.597172193073,
-4.72,,,,,,10875.751035825655,,,10591.444512217135,9954.61141958834,10218.267563120342,,10374.186604050403,,9900.987086966557,,10166.12542409076,10351.132328384225,,10274.98537215116,,,9755.14846399367,,,,9959.285678743254,9356.451038768291,10295.211026845833,,9947.683509719564,,10086.480186854556,,,,10282.134020311052,10195.788240555423,,,,,10222.945320841965,,,9999.570377536531,10350.703723807525,9794.161718649986,10057.61913310672,10942.881781382215,10515.418873316123,,10743.410424476962,10905.574689631867,
-4.71,,,,,,10875.847079181985,,,10604.836610110866,9958.004776665699,10221.950631179894,,10378.403168143443,,9909.06813700711,,10175.732323765951,10356.631804785871,,10279.183847102091,,,9761.572581077202,,,,9955.840875844522,9373.767776103803,10295.575692114215,,9955.20200180332,,10093.713948577672,,,,10295.554396828047,10197.362690899248,,,,,10226.628388901518,,,10007.061809429912,10349.76052736045,9809.627569618639,10058.520234440828,10953.70155734135,10521.897857357186,,10751.098495012191,10910.936654138412,
